date,realized_vol,lstm_forecast,garch_forecast
2022-05-26,2.1760433000074584,2.1073768,2.4423005500213666
2022-05-27,1.9018115543682905,2.0205214,2.437597263388377
2022-05-31,1.9695569561283783,1.7865152,2.4289578093199453
2022-06-01,1.8205265320927653,1.83947,2.3586530526241174
2022-06-02,2.027592703107716,1.7368017,2.2870696892591647
2022-06-03,1.8878254487347945,1.923994,2.4448786639318865
2022-06-06,1.9242118859799702,1.8341388,2.357334779380732
2022-06-07,1.9206834805821442,1.8494657,2.324286458055687
2022-06-08,1.8928187494350674,1.8529118,2.244913438871539
2022-06-09,2.1956708836650067,1.8289773,2.1832478413735075
2022-06-10,2.1745477710011043,2.108253,2.226697092501397
2022-06-13,2.6840246212932484,2.1296167,2.1951734317603
2022-06-14,2.6814118594618304,2.5961676,2.638654388145325
2022-06-15,2.8576629240281504,2.6465838,2.5514590545110027
2022-06-16,2.5557171724623218,2.782082,2.5320719596900743
2022-06-17,2.9728089188527727,2.4871352,2.633377547627842
2022-06-21,3.0263847000096797,2.8322275,2.7020048872345828
2022-06-22,2.974579073210333,2.940236,2.674883130574623
2022-06-23,3.0949193047299226,2.8776095,2.572993773350389
2022-06-24,3.007858050792848,2.9689736,2.521291584339463
2022-06-27,2.992708843259414,2.8911932,2.4240109686415483
2022-06-28,2.3997747414285215,2.857197,2.357354794820582
2022-06-29,2.497584050161227,2.284469,2.380169683467575
2022-06-30,2.4415688410874763,2.3128564,2.362476643614026
2022-07-01,2.0170411791099414,2.3068173,2.314434148938844
2022-07-05,1.8520600103042932,1.9209306,2.255338528737332
2022-07-06,1.6849156427620673,1.726756,2.2022600520748585
2022-07-07,2.103442956532734,1.5783122,2.1194643531168893
2022-07-08,2.063689463912957,1.9706559,2.3074629724833717
2022-07-11,2.279637747313457,2.013654,2.242406371949428
2022-07-12,2.291750617559698,2.2060928,2.276850618988468
2022-07-13,2.135179325082218,2.236137,2.2413045135064973
2022-07-14,1.9958434692022953,2.07553,2.159193611179721
2022-07-15,2.0031148683578905,1.9154377,2.078408751589636
2022-07-18,2.061470347724723,1.9079586,2.0491165704459418
2022-07-19,2.0751496502100983,1.9744065,2.0424032640081458
2022-07-20,2.0625824485091213,2.0019019,2.023193736065885
2022-07-21,1.6093637548625523,1.9916321,1.951597081891698
2022-07-22,1.5445520466151246,1.5686123,1.878353046440168
2022-07-25,1.3323265847850905,1.4516934,1.814109790489001
2022-07-26,1.2954780265571508,1.270854,1.779859874762439
2022-07-27,1.9173546762651068,1.2301719,1.7659603246812758
2022-07-28,2.6960419993630405,1.8105981,2.106129991171566
2022-07-29,2.491195482108219,2.6465957,2.7248672167576427
2022-08-01,2.655575693298903,2.533502,2.685207028226657
2022-08-02,2.6512100822634945,2.5994349,2.5995390815414043
2022-08-03,2.864583733916332,2.5815516,2.518479858721237
2022-08-04,2.8397872831659368,2.7676554,2.484957754798597
2022-08-05,2.7755884587848825,2.7580578,2.4404664718182154
2022-08-08,2.79179311030683,2.6742718,2.352572829133005
2022-08-09,2.631597571057283,2.67081,2.2629672426574827
2022-08-10,2.6049108401690666,2.517338,2.176422402393788
2022-08-11,1.9588488117704195,2.4730012,2.40482133473799
2022-08-12,1.8876130998623057,1.8689468,2.340399100301658
2022-08-15,1.7983537503141194,1.7347975,2.269431555149183
2022-08-16,1.8823333364090404,1.679553,2.180768731771934
2022-08-17,1.6921130652211336,1.7771556,2.1241329641531737
2022-08-18,1.628444557303874,1.6331409,2.0446234735185773
2022-08-19,1.9092152456014226,1.5570619,1.967037407934492
2022-08-22,1.9687921713676042,1.8166437,2.0362629651825057
2022-08-23,1.9646537973411333,1.921459,2.002835782434739
2022-08-24,1.4017457623652305,1.9201758,1.9269730838694208
2022-08-25,1.5466004936964717,1.390964,1.927413355460664
2022-08-26,1.6310828645647606,1.4438763,1.934715596129697
2022-08-29,1.6419839263892035,1.5611016,1.962785647757958
2022-08-30,1.6290561598967983,1.5983346,1.9116901622875704
2022-08-31,1.6423458854146848,1.58915,1.858627093983101
2022-09-01,1.6769999502404689,1.5969131,1.789681624755569
2022-09-02,1.5425341361723859,1.6294558,1.7880773167237891
2022-09-06,1.5650759491651947,1.5109004,1.7759726179556277
2022-09-07,2.2233178883009113,1.5120195,1.734211581021762
2022-09-08,2.1467812720917223,2.1272058,2.0992114054969826
2022-09-09,2.036608404150379,2.1485262,2.025932695995871
2022-09-12,1.8881690741636898,2.005009,1.9496428186673869
2022-09-13,2.066433720159707,1.8291816,1.884972418417576
2022-09-14,2.0797235901708784,1.9720167,1.951483504273966
2022-09-15,2.3074993072048757,2.0158095,1.9227725104541304
2022-09-16,2.228405045722858,2.2294002,2.001578199910293
2022-09-19,2.149144260869423,2.1780677,1.927611096645331
2022-09-20,2.363698679136489,2.0783887,1.856146399477326
2022-09-21,1.6344437584734501,2.263185,1.9643351201016093
2022-09-22,1.7418063969153705,1.612189,1.894757650112102
2022-09-23,1.76636003990719,1.6133773,2.0157997099855254
2022-09-26,1.6369616548202093,1.6753763,2.0898355021325155
2022-09-27,1.7467679832216665,1.5811545,2.116670299011876
2022-09-28,1.7503674270329939,1.6718,2.0426365457699864
2022-09-29,1.9652044090303142,1.6972744,2.0087477726014717
2022-09-30,1.9873810707147705,1.8980895,2.272538777418688
2022-10-03,2.435335338548996,1.9459711,2.183508639145841
2022-10-04,2.665795759391813,2.3589733,2.2522394615450967
2022-10-05,2.8922910545509533,2.6271925,2.318978447176605
2022-10-06,2.852132687010257,2.8445187,2.481826058007704
2022-10-07,2.850798384974976,2.7962265,2.491397143201812
2022-10-10,2.791974287807977,2.7558167,2.514913633220645
2022-10-11,2.756497920127788,2.6824646,2.417532524094489
2022-10-12,2.6720339651387928,2.6353528,2.338554229742804
2022-10-13,2.4950991431712684,2.550482,2.349786550183292
2022-10-14,2.5208941709779387,2.374273,2.27723807739725
2022-10-17,2.3321925514123953,2.3842423,2.2549892520609776
2022-10-18,2.2281521811629004,2.2225807,2.220492678038924
2022-10-19,2.0857432726394753,2.110043,2.240514637600062
2022-10-20,1.9895097510976625,1.9772208,2.2980560474755887
2022-10-21,1.970960977818374,1.8847215,2.2195016300476023
2022-10-24,1.977282439152276,1.8712368,2.1836819558040705
2022-10-25,2.1997838161028516,1.8893731,2.109256493035681
2022-10-26,2.1091858402964605,2.1075256,2.1755790722175155
2022-10-27,2.1015279124282613,2.0558066,2.203294935771273
2022-10-28,1.9223394942506913,2.028086,2.1213099068573573
2022-10-31,1.891483053640903,1.8562981,2.039715427719467
2022-11-01,1.7595149060934228,1.8056442,1.9617113120026477
2022-11-02,1.496486585442957,1.6890306,1.8876706275621196
2022-11-03,1.4963418999060543,1.4402573,1.863462497406432
2022-11-04,1.4560739264797011,1.4159628,1.877993486965302
2022-11-07,1.4874080923114117,1.3972744,1.8181675192936284
2022-11-08,1.4023137784573407,1.4341503,1.773062819576889
2022-11-09,1.2394127917060824,1.369733,1.8249832773471983
2022-11-10,2.3732517104197557,1.2147511,1.7614248584697243
2022-11-11,2.430625895071321,2.2370276,2.4644455472497104
2022-11-14,2.4818450871495266,2.4629338,2.382405376868516
2022-11-15,2.496297116717553,2.472727,2.3005566966005118
2022-11-16,2.4494991314091643,2.4435625,2.262975073589946
2022-11-17,2.4175541773337654,2.3745856,2.1933160832224843
2022-11-18,2.4345391611189604,2.3265421,2.1119972194222205
2022-11-21,2.4117641871542155,2.335593,2.0307725971850727
2022-11-22,2.349299457304076,2.3165379,1.962932450607787
2022-11-23,2.3226219203156706,2.253597,1.91893256537787
2022-11-25,1.0408965628968032,2.220455,1.868367610303605
2022-11-28,1.1619177817195678,1.0411886,1.7984831645482358
2022-11-29,1.1381697471143362,0.99739736,1.801219409916726
2022-11-30,1.6526367225134546,1.0441539,1.7404409569614856
2022-12-01,1.642228842525047,1.5506598,2.005963051282502
2022-12-02,1.6859478122811107,1.6363701,1.946139156642684
2022-12-05,1.7599450790766464,1.6645677,1.913446782333327
2022-12-06,1.8947088045649394,1.7227409,1.8729326738439716
2022-12-07,1.853811918703458,1.8483905,1.890264761305233
2022-12-08,1.8368286219053065,1.8213145,1.8221589241504956
2022-12-09,1.8379728428251603,1.7897221,1.766723186801985
2022-12-12,1.7534874472062232,1.7816784,1.703352991789577
2022-12-13,1.7604184680722348,1.702125,1.6597404167477
2022-12-14,1.2258474427456614,1.696817,1.6308827960480878
2022-12-15,1.3738081756803049,1.2145231,1.6017921587046324
2022-12-16,1.3557509926155975,1.2802818,1.644088641457153
2022-12-19,1.3430666666490216,1.3058475,1.6567845040173224
2022-12-20,1.195626961033162,1.3079598,1.623318574384062
2022-12-21,1.2941918043110012,1.1792884,1.5656977727675168
2022-12-22,1.3676887677299185,1.2503349,1.5584101352008706
2022-12-23,1.3710190935752569,1.3374406,1.5734150755337806
2022-12-27,1.3268590976643335,1.3541139,1.52491394210583
2022-12-28,1.1968583070640753,1.3117564,1.5041848990753492
2022-12-29,1.2763546660733747,1.1855351,1.4775228480869194
2022-12-30,1.1787916615315692,1.2386081,1.4879427169214443
2023-01-03,1.1104765202904063,1.1677853,1.4368673306416535
2023-01-04,1.1402150001358926,1.0959777,1.420072895438788
2023-01-05,1.2868980716229086,1.1159855,1.3894442186046467
2023-01-06,1.4948603673227565,1.2570889,1.4561719760478622
2023-01-09,1.4394928699095717,1.4692826,1.564095287603938
2023-01-10,1.4996858378885025,1.4439056,1.5261579774427128
2023-01-11,1.6338440337565503,1.4777395,1.5259712398910734
2023-01-12,1.5508586604121362,1.5995559,1.6608295873512195
2023-01-13,1.5542238692980423,1.5365561,1.6488032774063128
2023-01-17,1.5314632618075084,1.5195208,1.5898640261883623
2023-01-18,1.5399871804179681,1.4953274,1.5435401573459484
2023-01-19,2.020766951875964,1.4995244,1.522605715640168
2023-01-20,1.8413477532475608,1.943513,1.7332480761739948
2023-01-23,1.7661407042187838,1.842544,1.6901551583246677
2023-01-24,1.8073916317066028,1.7280331,1.697481042050876
2023-01-25,1.796631719185951,1.7443484,1.648583222031935
2023-01-26,1.5225271470009023,1.7412615,1.6044056216216098
2023-01-27,1.4131749778501563,1.4894733,1.547269796411656
2023-01-30,1.4841171011736798,1.3541889,1.4986335507525668
2023-01-31,1.8010577634270892,1.4147056,1.527025906751759
2023-02-01,1.8145378345453291,1.7289934,1.659038522097695
2023-02-02,1.412580273675574,1.7917446,1.6218809230795166
2023-02-03,1.6357997723584545,1.4133015,1.5727367054260322
2023-02-06,1.487728833401607,1.5508528,1.673330331970586
2023-02-07,1.483479172283182,1.4562751,1.614691839153506
2023-02-08,1.4824963424397906,1.4373078,1.557046345742604
2023-02-09,1.5442668703042153,1.4396474,1.5173226241055482
2023-02-10,1.5471544041239813,1.4998885,1.5348808260984894
2023-02-13,1.5179215270541342,1.5131323,1.4817379265453683
2023-02-14,1.100972323074997,1.4854614,1.453819481548973
2023-02-15,1.3041672327423572,1.1034296,1.4170212499794697
2023-02-16,1.499270127064875,1.229333,1.481639907827187
2023-02-17,1.3257036622159375,1.4495336,1.6059972719985347
2023-02-21,1.3840472630322316,1.3289917,1.5487880156971032
2023-02-22,1.3767921757744372,1.3509797,1.554419865601662
2023-02-23,1.3945439510840356,1.3507537,1.5038699643288052
2023-02-24,1.4138011211980777,1.3665723,1.454141062428141
2023-02-27,1.5605766332429754,1.3864521,1.4929318962866391
2023-02-28,1.5046076672005095,1.5218189,1.510055499873275
2023-03-01,1.5980770728691887,1.4895695,1.4592757421524898
2023-03-02,1.3927262397273676,1.559925,1.4620878557477308
2023-03-03,1.3205793562799313,1.3814484,1.4188301803041534
2023-03-06,1.3425283189168344,1.2842499,1.4768100821094807
2023-03-07,1.273573979564648,1.2980798,1.4444597928708096
2023-03-08,1.2552844636562805,1.2477318,1.4240177612267473
2023-03-09,1.377892674479273,1.2268573,1.3762341384147672
2023-03-10,1.3212307157342231,1.3389708,1.392684498700108
2023-03-13,1.2169743885599744,1.3089335,1.4053794235611086
2023-03-14,1.2573267477942371,1.2054214,1.3654638895937987
2023-03-15,1.3936765591915008,1.2257833,1.3521780751951211
2023-03-16,1.3907224284315323,1.3584901,1.456928600672044
2023-03-17,1.4766632438359848,1.3778834,1.4097403439719396
2023-03-20,1.560884747878062,1.450946,1.645331019979686
2023-03-21,1.8062853537065178,1.534268,1.6340789093503243
2023-03-22,1.8355340801498483,1.7649028,1.685864605535113
2023-03-23,1.8410435396545253,1.8172858,1.6799050814512535
2023-03-24,1.795091718891088,1.8099847,1.631319257445998
2023-03-27,1.781079398302388,1.7540811,1.576936587327476
2023-03-28,1.722761218209295,1.7275742,1.5213856682902949
2023-03-29,1.7012977247543533,1.6706415,1.468359096569584
2023-03-30,1.7643087056280746,1.6441272,1.51169266327389
2023-03-31,1.2207627597187707,1.7021829,1.5254906838393465
2023-04-03,1.3256144384513073,1.2187815,1.5284302514410744
2023-04-04,1.2076747092684956,1.2409048,1.5053375046709296
2023-04-05,1.1845444030547887,1.1684223,1.459632815746876
2023-04-06,1.1715914956612627,1.1480752,1.462523757302839
2023-04-07,1.154186154083554,1.1437116,1.413599814099961
2023-04-10,1.1762955145830218,1.1340706,1.3660859732685795
2023-04-11,1.1708677311750222,1.1562856,1.3472184370105726
2023-04-12,1.0373110633888687,1.1578885,1.305805807509089
2023-04-13,1.0767782179684915,1.0393668,1.2658385560669156
2023-04-14,1.0158314433361375,1.0563852,1.3268180022298477
2023-04-17,1.0770461299518677,1.0122224,1.3125258121148975
2023-04-18,1.0538121667314921,1.0619761,1.3428179346277107
2023-04-19,0.9316113608660227,1.0531468,1.2990722824050562
2023-04-20,0.9403909449600933,0.9421201,1.268032035706752
2023-04-21,0.9359341627498339,0.93238986,1.2285044944574162
2023-04-24,0.9070246284165289,0.9337771,1.192060764034999
2023-04-25,1.1378714322209929,0.91218096,1.1563832374088516
2023-04-26,1.7478906316333176,1.1152667,1.2434003518912575
2023-04-27,1.7292081688636414,1.7027005,1.6523380453723262
2023-04-28,1.738048791414779,1.7667805,1.661287210696483
2023-05-01,1.5803879802257452,1.7392018,1.63457094719025
2023-05-02,1.5977487371915942,1.567182,1.5995581296745864
2023-05-03,1.6156023989881412,1.5489341,1.6209289331855656
2023-05-04,1.6718523215004697,1.5683768,1.563196710323061
2023-05-05,1.85780326823837,1.6250476,1.5184083334150118
2023-05-08,1.8499405437712995,1.8035645,1.551566848332964
2023-05-09,1.788104282349365,1.8176755,1.498758743943286
2023-05-10,1.2416368542765586,1.7482436,1.4556450890091608
2023-05-11,1.0760923508148117,1.2335685,1.4149849068695008
2023-05-12,1.4269991223083587,1.0136849,1.3723039633208642
2023-05-15,1.3736158643032486,1.3263584,1.5573438886554332
2023-05-16,1.4198984404291903,1.3551903,1.5213039388101437
2023-05-17,1.4114683217117505,1.3942239,1.573017457414799
2023-05-18,1.4937604020180009,1.3888685,1.5254320419215623
2023-05-19,1.3889630679735807,1.4592764,1.505251508586424
2023-05-22,1.4240928793382508,1.374164,1.460141436640157
2023-05-23,1.44940581810812,1.3884093,1.4391107717192122
2023-05-24,1.4465653105270304,1.4170014,1.4140229235219617
2023-05-25,1.4395749464991132,1.4187142,1.3713577747310184
2023-05-26,0.9776375343335517,1.4105854,1.3263587761643596
2023-05-30,0.9072744297212391,0.9937,1.2854596190402003
2023-05-31,0.7318768523325949,0.86864996,1.2460457914454832
2023-06-01,0.952424180594013,0.71985507,1.2420649654870213
2023-06-02,0.9007900717630818,0.9075861,1.2954781492166996
2023-06-05,0.8910850498825167,0.9108668,1.2623595424787024
2023-06-06,0.8152759388301545,0.90025085,1.226949805031309
2023-06-07,0.7592463021723185,0.83137614,1.1894391835681266
2023-06-08,0.7471090354626146,0.7720378,1.1566502190261587
2023-06-09,0.7626364462124049,0.7565243,1.1252778690427705
2023-06-12,0.8184834316263075,0.7734502,1.0994752485694756
2023-06-13,0.8185970805783415,0.8287296,1.1073606672087457
