date,realized_vol,lstm_forecast,garch_forecast
2023-11-20,2.5567066584195626,2.709022,2.3033704098411136
2023-11-21,2.6617664665923626,2.6141665,2.2709607925278714
2023-11-22,2.5937290351684017,2.6411128,2.24949545545864
2023-11-23,2.547723586502448,2.6076105,2.16732178400416
2023-11-24,2.5401003987608988,2.5598838,2.086678078067208
2023-11-27,2.574853469347962,2.5363495,2.0111302923213934
2023-11-28,1.1463654043149771,2.555689,1.9492155077397333
2023-11-29,1.188943713795191,1.5766835,1.910394740540708
2023-11-30,1.1322468273692716,1.1919701,1.8635458335744168
2023-12-01,1.3666231732271574,1.0516285,1.808698523080127
2023-12-04,1.2864050609050508,1.2009178,1.8823186899421476
2023-12-05,1.1332962812286091,1.2572378,1.8169058701178105
2023-12-06,1.223266948653527,1.1957364,1.7740860537719134
2023-12-07,1.2212303746352522,1.2314738,1.7442856730069631
2023-12-08,1.2883366064723731,1.252359,1.684617564139329
2023-12-11,1.2447683651408648,1.3073205,1.653989946679707
2023-12-12,1.3266734632399693,1.3028638,1.5986888502572725
2023-12-13,1.8813372826843135,1.3515953,1.6110355649334716
2023-12-14,2.352441651592374,1.744717,1.925077379712703
2023-12-15,2.249736744580156,2.2452867,2.245342555002656
2023-12-18,2.3147673714658334,2.3723507,2.1698580417321214
2023-12-19,2.3615338147661973,2.4227705,2.121690876695061
2023-12-20,2.61390935051515,2.4403129,2.1657645956647267
2023-12-21,2.7382038535248716,2.6016502,2.2565802918602738
2023-12-22,2.665773364889827,2.746057,2.332517490743632
2023-12-26,2.6569848767556503,2.7365763,2.2448038526124403
2023-12-27,2.4959433084629525,2.70387,2.1910317040970075
2023-12-28,2.271412213776665,2.5638325,2.1104456999647363
2023-12-29,1.8934748086999185,2.3408709,2.038161112325949
2024-01-02,1.9429376595017118,1.9897449,1.9823535485048127
2024-01-03,2.0419727306868785,1.8921194,1.9353041050712887
2024-01-04,1.8487880422209868,1.9526067,1.9644193526396547
2024-01-05,1.5526970030260974,1.8723612,1.923351929938101
2024-01-08,1.1134075263960321,1.6452742,1.8559312633787075
2024-01-09,1.1026167605105193,1.2623943,1.798480793647898
2024-01-10,0.9400478571031592,1.1068922,1.7369428626244896
2024-01-11,0.9355827353342042,0.96590114,1.6759320894758882
2024-01-12,0.8302813619193071,0.92787206,1.6581105336971618
2024-01-16,1.2133306281231724,0.8667936,1.613504131711927
2024-01-17,1.2782791364275645,1.1039611,1.8287461728761392
2024-01-18,1.2988544121593135,1.269189,1.868764023187576
2024-01-19,1.3141736010677747,1.3515426,1.805440755682028
2024-01-22,1.4271189237737698,1.3849348,1.7413507393294505
2024-01-23,1.4909041050973242,1.4621563,1.7019031579353792
2024-01-24,1.492202041554083,1.5304872,1.6745404918120474
2024-01-25,1.5183778177408718,1.5522841,1.635497549442843
2024-01-26,1.5004356073452914,1.5697978,1.5834572100514506
2024-01-29,1.6212860523468957,1.5588149,1.550012630898265
2024-01-30,1.2516932103894418,1.6303152,1.5462472627624095
2024-01-31,1.0002056109548605,1.4123634,1.5476977409623227
2024-02-01,1.3955757112332428,1.1431298,1.4988027681020837
2024-02-02,1.5672031132492235,1.2933874,1.675338033611219
2024-02-05,1.7023503588732054,1.4988686,1.6965567666925083
2024-02-06,1.7569226571927496,1.6868814,1.7442697376443013
2024-02-07,1.906436122400786,1.797892,1.746377799879213
2024-02-08,1.9204867148769966,1.9311492,1.8118094549063208
2024-02-09,1.923360585741858,1.9824905,1.7538103772971596
2024-02-12,1.9433186237833189,1.9880848,1.7372893135330103
2024-02-13,2.261710864213017,1.9901253,1.7386767932370653
2024-02-14,2.385870264469292,2.2029457,1.9375189811874016
2024-02-15,2.236222060780827,2.38021,2.0049815268751288
2024-02-16,2.194041169410601,2.3358245,1.973306013233008
2024-02-20,2.095323325527442,2.264158,1.9437166193412048
2024-02-21,2.096278916678186,2.1549666,1.9097492897913688
2024-02-22,2.053766712404725,2.1077447,1.8652572505489349
2024-02-23,2.067827116455938,2.0651236,1.8999471867895017
2024-02-26,1.9756623369488793,2.063377,1.8545742624018569
2024-02-27,1.8986812640869133,2.005996,1.78821299624156
2024-02-28,1.5913733156190708,1.931673,1.7462402268457056
2024-02-29,1.3891462532968926,1.69523,1.709963153145033
2024-03-01,1.3991874352040263,1.4632826,1.70965981417562
2024-03-04,1.4048938889848774,1.3874195,1.7026970195252555
2024-03-05,1.3633345754483255,1.383129,1.6962677196629723
2024-03-06,1.4403989540276887,1.3726414,1.6389832203419974
2024-03-07,1.2596602961819932,1.4302578,1.63303954493859
2024-03-08,1.1591057134410638,1.3426939,1.6173371723552
2024-03-11,1.1691276969934763,1.2368451,1.5674674359809353
2024-03-12,1.5078059218601585,1.2012836,1.5149488234315085
2024-03-13,1.5758124942981366,1.41914,1.6323158358969332
2024-03-14,1.515474554410542,1.5720866,1.6435334248560525
2024-03-15,1.3682016212996768,1.5916808,1.6304742620939887
2024-03-18,1.3488184174867432,1.4867908,1.5846424372045214
2024-03-19,1.3504611181177137,1.4172925,1.537175719499189
2024-03-20,1.4704659506843258,1.3885032,1.492185505812391
2024-03-21,1.3712637547837725,1.4606667,1.5598042086392083
2024-03-22,1.3373875326668652,1.4317565,1.5076977682496568
2024-03-25,1.3379462597938756,1.3943498,1.4608786575603092
2024-03-26,1.112671680088819,1.378784,1.4326458837170626
2024-03-27,1.6059321100079569,1.2251918,1.4003400216010615
2024-03-28,1.510524816137,1.4855299,1.6935912320625288
2024-04-01,1.4775986687607348,1.5513939,1.6347263949152124
2024-04-02,1.6128336060093924,1.5486555,1.5786486534879158
2024-04-03,1.5985490313510795,1.6285486,1.5887184047573306
2024-04-04,1.4517606102768126,1.6495279,1.5446634197261628
2024-04-05,1.4968441639724146,1.5517448,1.4929072463675033
2024-04-08,1.5112676906410691,1.5323343,1.4728760918371824
2024-04-09,1.7387788932873047,1.5364199,1.4378199019399145
2024-04-10,1.9960150755836483,1.6945256,1.616982299426975
2024-04-11,1.5749488160080902,1.9428242,1.7308665261900913
2024-04-12,1.7585846893698145,1.7570513,1.6756291853085072
2024-04-15,1.854858890916413,1.7771693,1.7563958041873304
2024-04-16,1.833847527269897,1.852244,1.7979059966328088
2024-04-17,1.8478024416767962,1.8699659,1.768365588803189
2024-04-18,1.8419940919700908,1.8815422,1.7206383251970578
2024-04-19,1.8321248052750385,1.8784364,1.666524067370352
2024-04-22,1.8407411189575176,1.8671662,1.617179756840824
2024-04-23,1.4751429100405107,1.8664815,1.5780159081688112
2024-04-24,1.2855118403433203,1.6175218,1.547231477053972
2024-04-25,1.2371926769088741,1.3804743,1.5149505627924602
2024-04-26,1.1340551863589057,1.2594123,1.469636231497676
2024-04-29,1.004209645691918,1.1608574,1.4538925169775994
2024-04-30,1.0388283305747406,1.0517676,1.4628042667179832
2024-05-01,1.0089829568107203,1.0423328,1.470953230113253
2024-05-02,1.1541473623151584,1.0347526,1.4232325605130025
2024-05-03,1.2739047222734459,1.1358572,1.4796226566844313
2024-05-06,1.2725034741767187,1.2669387,1.5701228982470794
2024-05-07,1.265578990666173,1.3231288,1.521433062135163
2024-05-08,1.2513007893707482,1.3344179,1.4738164854904898
2024-05-09,1.2028876949852854,1.3212749,1.4410650562434084
2024-05-10,1.2677126288965368,1.2776936,1.407510583691041
2024-05-13,1.2129640479846655,1.2985848,1.3787729724415798
2024-05-14,1.0868192876967246,1.2733495,1.337283235382932
2024-05-15,1.087908695830219,1.1783696,1.3684849078712642
2024-05-16,1.033089553560339,1.137502,1.3681347184495491
2024-05-17,0.8476695246050522,1.0895566,1.327068151567435
2024-05-20,0.8486840373783303,0.9529043,1.2971139247631491
2024-05-21,0.8741369961873228,0.8976574,1.2576663866367386
2024-05-22,1.300944242954084,0.90034133,1.2409312921883566
2024-05-23,1.4674855960689748,1.1896932,1.539672193384392
2024-05-24,1.514185880149934,1.439682,1.5412990397373445
2024-05-28,1.5077398286209478,1.5712714,1.6197811076808342
2024-05-29,1.6650672339517403,1.6025852,1.5902114226393635
2024-05-30,1.6727410244000487,1.7007105,1.6001585979920585
2024-05-31,1.6835363127247553,1.735693,1.5909003981356158
2024-06-03,1.6367433970163416,1.7441393,1.5418745163059306
2024-06-04,1.6992269077819273,1.7059236,1.5029926305810777
2024-06-05,1.6984090146241106,1.7250555,1.4744803364395396
2024-06-06,1.374000513145799,1.7322172,1.442043516004201
2024-06-07,1.5444392220456866,1.5145488,1.420734387348196
2024-06-10,1.4399694121784772,1.5303483,1.5392325735438213
2024-06-11,1.3913485612812355,1.4805648,1.5563029432822733
2024-06-12,1.3218627303441357,1.4318097,1.5061946056008768
2024-06-13,1.3050717043481495,1.3702322,1.478086769722507
2024-06-14,1.4642126363823604,1.338056,1.4748011576096234
2024-06-17,1.4517603878773868,1.4370235,1.551218521361285
2024-06-18,1.4634952609384746,1.4798309,1.5552471274686923
2024-06-20,1.410829295233826,1.5042435,1.5033334151140525
2024-06-21,1.4119917801717865,1.4757228,1.498003835933551
2024-06-24,1.3125717662902712,1.4597603,1.4504286026967006
2024-06-25,1.19590744976433,1.3859823,1.428585052560935
2024-06-26,1.1502912009738226,1.2762038,1.47024655480599
2024-06-27,1.077421328819616,1.2018399,1.4305104612805073
2024-06-28,1.3433057990810495,1.1300038,1.389145237893224
2024-07-01,1.2837982896842204,1.2824751,1.6130349738768144
2024-07-02,1.2557195798639653,1.3227202,1.5580030371562794
2024-07-03,1.584269695391472,1.3185319,1.5088539936357694
2024-07-05,1.5544151053701178,1.5309007,1.60061710899
2024-07-08,1.580268869884074,1.6051964,1.5465502510046762
2024-07-09,1.5299742726772723,1.6411716,1.5049822179294203
2024-07-10,1.473370755492761,1.6103187,1.4550234530684365
2024-07-11,1.6700550432806107,1.5488067,1.4415071992770725
2024-07-12,1.689648057357359,1.650343,1.5718409523307528
2024-07-15,1.8531416836817498,1.7115904,1.551607090057266
2024-07-16,1.8895124060274384,1.8447791,1.8376437999337607
2024-07-17,2.053875520959144,1.9223615,1.8308147897605769
2024-07-18,1.9296198897187886,2.0570571,1.85135631338135
2024-07-19,1.9421467994984676,2.018811,1.7876855192274237
2024-07-22,1.9663055018777358,1.994014,1.7313891197978857
2024-07-23,1.983494728960845,1.9933778,1.6995044414653306
2024-07-24,1.9981943211190691,2.0030658,1.6517425333431277
2024-07-25,1.768820260165715,2.0165062,1.6367354989158214
2024-07-26,1.777649303225822,1.8636755,1.580563067624558
2024-07-29,1.2382894373294984,1.8006728,1.5652527126950058
2024-07-30,1.1057497340824463,1.4181794,1.529607297806993
2024-07-31,0.9796620760742367,1.1712488,1.4829347774245838
2024-08-01,1.0707692295212714,1.0078131,1.4942937334191404
2024-08-02,1.0516219957507413,1.0244049,1.4807324523436656
2024-08-05,1.475134067775229,1.0465293,1.4340149422494572
2024-08-06,1.483566229047012,1.3497181,1.6535434003850618
2024-08-07,1.4415761212584544,1.5017525,1.6024817546492305
2024-08-08,1.5555790471046582,1.5276129,1.5688401918802286
2024-08-09,1.4897081564922825,1.5975565,1.580301780035162
2024-08-12,1.4714712153178773,1.5728822,1.5310952916540972
2024-08-13,1.6696842376257515,1.5384223,1.4810101758414385
2024-08-14,1.6112431610019124,1.6520449,1.573418791529848
2024-08-15,1.5835781964359141,1.6637383,1.531975645946624
2024-08-16,1.5797948857296753,1.6428709,1.5011160681153417
2024-08-19,1.0190733910794056,1.6261636,1.4518377740278996
2024-08-20,1.1622703769822686,1.2426556,1.4538551547924414
2024-08-21,1.1500077583666792,1.1668615,1.4380631366599137
2024-08-22,1.2119495478468185,1.148591,1.3959608058334338
2024-08-23,1.4611519866289149,1.1988575,1.414087242853304
2024-08-26,1.4642147495577884,1.3980408,1.5618018635610051
2024-08-27,1.2966827870471347,1.4944372,1.5109217278601526
2024-08-28,1.286709548882547,1.415428,1.4649493560345657
2024-08-29,1.276851292462477,1.3610125,1.424848510536615
2024-08-30,1.2987071621333417,1.3280907,1.3892135720644223
2024-09-03,1.4716624232076567,1.3300612,1.3608172213787528
2024-09-04,1.5230876492263261,1.4495602,1.5029938284163706
2024-09-05,1.5325334079843003,1.5404284,1.4934395551770592
2024-09-06,1.5952191909763005,1.581452,1.4540934394158047
2024-09-09,1.2245558667558525,1.6327192,1.511739002166045
2024-09-10,1.2337007966817142,1.3990813,1.4619619538627946
2024-09-11,1.7308610342253454,1.2931669,1.4142383388373878
2024-09-12,1.736534555021924,1.5876229,1.6547559268123015
2024-09-13,1.7624209081315176,1.7385418,1.6085392929589044
2024-09-16,1.7595549519903484,1.8123809,1.589507456971776
2024-09-17,1.4427894465032607,1.827054,1.546557064663208
2024-09-18,1.4392423184726124,1.6045939,1.5081560852065772
2024-09-19,1.462786748878437,1.4947428,1.4609158838038188
2024-09-20,1.3188525924913648,1.471099,1.4207549559010502
2024-09-23,1.3130473010719297,1.3766354,1.4066016317054333
2024-09-24,1.3138426996005503,1.338762,1.3767404758087631
2024-09-25,0.9011217145313832,1.3330394,1.354468404584449
2024-09-26,0.9845112692527426,1.0665387,1.3447533535317635
2024-09-27,0.9314717347664672,1.0059001,1.375525889787086
2024-09-30,0.9437619417987775,0.962442,1.339891593046297
2024-10-01,1.006365413538134,0.96453196,1.3062588268222068
2024-10-02,1.035770195599682,1.0167078,1.3134013619704288
2024-10-03,1.074242951411845,1.0657436,1.2956640646758428
2024-10-04,1.0308230714435709,1.1135817,1.2915024257633352
2024-10-07,0.98161400994149,1.1041414,1.2557596814149166
2024-10-08,0.9522518118159626,1.0631706,1.2184515683231232
2024-10-09,0.9252998044376128,1.0233545,1.2371992617487524
2024-10-10,0.8386806090406537,0.9889811,1.2031723415964248
2024-10-11,0.91712557417079,0.9203797,1.34337874744085
2024-10-14,0.9202686064206819,0.94373465,1.3262502665149114
2024-10-15,0.9915248601017902,0.96273327,1.2905382294136818
2024-10-16,1.1851359058420872,1.0199745,1.3610574603219716
2024-10-17,1.1813622363533185,1.1730448,1.3609639852565512
2024-10-18,1.2074097353833033,1.2375449,1.3472054856056264
2024-10-21,1.197372878807296,1.2729771,1.3064390387078304
2024-10-22,1.169571766505074,1.2721764,1.2791129071559213
2024-10-23,1.2331284399889586,1.245476,1.241913593575018
2024-10-24,1.0653589948573787,1.2709309,1.2924504333851552
2024-10-25,0.9950436336758273,1.1710845,1.2546011074866086
2024-10-28,1.0876541330573624,1.0779142,1.2199378162595944
2024-10-29,1.0451825575088756,1.1011887,1.2133097175836935
2024-10-30,0.9357037307123476,1.0923823,1.2676074036485616
2024-10-31,0.9036811209107379,1.0201415,1.2337961241347375
2024-11-01,0.913851713112639,0.9687084,1.1976611153306678
2024-11-04,1.1819552133561029,0.9573561,1.1677284578616245
2024-11-05,1.1801951136843272,1.1331669,1.2859297392316542
2024-11-06,2.700484822891026,1.2171692,1.2508745740592273
2024-11-07,2.7493858423632287,2.2751775,2.3749573809344517
2024-11-08,2.804475114109323,2.7960496,2.310350407062668
2024-11-11,2.750654677253789,2.9890628,2.308345671811918
2024-11-12,2.7999686600795783,2.9498427,2.224077276332921
2024-11-13,2.774341214848646,2.9063911,2.253939680630187
2024-11-14,2.9161150070620057,2.838459,2.17127873035173
2024-11-15,2.891573200968717,2.8974574,2.1571161797411524
2024-11-18,2.72631686690318,2.902848,2.093732611134769
2024-11-19,2.6868535217083798,2.7797332,2.019420136759674
2024-11-20,1.4334899748718823,2.6947906,1.953482677425853
2024-11-21,1.3155766539856917,1.787391,1.883008073172861
2024-11-22,1.2121960956682907,1.3356282,1.8201318414573675
2024-11-25,1.3641007613709508,1.1377169,1.769244863784601
2024-11-26,1.052896626354732,1.2130305,1.773531651241352
2024-11-27,1.0510200990498906,1.0893425,1.7220286943319971
2024-11-29,0.8735630783473429,1.0539333,1.6759441895987215
2024-12-02,0.7775610935059885,0.9416207,1.6201188126198958
2024-12-03,0.8367491854856788,0.8411251,1.567002754307489
2024-12-04,0.9864380998544009,0.8470702,1.52652238981771
2024-12-05,0.9858551830995057,0.96033525,1.539149771627502
2024-12-06,0.9808556943829666,1.0196965,1.4876977291675195
2024-12-09,1.1328533884093863,1.0418537,1.4428215786758367
2024-12-10,1.0630480629090129,1.146831,1.4918794291618205
2024-12-11,1.0420218322546637,1.1451721,1.484367203447349
2024-12-12,1.1035386911323881,1.1219815,1.4354138370660343
2024-12-13,1.0877311641524465,1.1471235,1.4580453785313838
2024-12-16,1.11063200871483,1.1470268,1.4103822665295307
2024-12-17,1.1552500032331474,1.1599635,1.41780823752621
2024-12-18,1.4187332898185885,1.194132,1.3799067774643228
2024-12-19,1.4041168865604539,1.3825871,1.5872780104603208
2024-12-20,1.5506989153087691,1.4561143,1.536243649978583
2024-12-23,1.3783535958510862,1.5742191,1.537313723201616
2024-12-24,1.372828176295839,1.4997637,1.4973211738918717
2024-12-26,1.3672005716184163,1.44811,1.4506728167872325
2024-12-27,1.2978235299590104,1.4178946,1.4064024024060504
2024-12-30,1.3057136949205943,1.359531,1.3709273178329862
2024-12-31,1.2544701499789332,1.3411903,1.347967019261901
