date,icln_cate
2010-09-22,0.04824419900040539
2010-09-23,0.053828557277544396
2010-09-24,0.05025153165530765
2010-09-27,0.06013612960839912
2010-09-28,0.061633744871739886
2010-09-29,0.05548982660573278
2010-09-30,0.06046624558379294
2010-10-01,0.049296563941965466
2010-10-04,0.0610814676273125
2010-10-05,0.06958304254014898
2010-10-06,0.06866475987555677
2010-10-07,0.06346680908749028
2010-10-08,0.06752709542393658
2010-10-11,0.02663955138292423
2010-10-12,0.024235825317231896
2010-10-13,0.02024797879977429
2010-10-14,0.017971624885276503
2010-10-15,0.02511428126534302
2010-10-18,0.023318411813107832
2010-10-19,0.04423094381776076
2010-10-20,0.029775277925128497
2010-10-21,0.05039793147980303
2010-10-22,0.053954651332260434
2010-10-25,0.03703182866227519
2010-10-26,0.04144397089654103
2010-10-27,0.03384419879797014
2010-10-28,0.03519839600768076
2010-10-29,0.031100464665967272
2010-11-01,0.02982844615771925
2010-11-02,0.05310705715426875
2010-11-03,-0.009005925632393323
2010-11-04,-0.0004260260623192167
2010-11-05,-0.0010863508782711514
2010-11-08,-0.013552579100040445
2010-11-09,0.010681564698288216
2010-11-10,7.700947948662562e-05
2010-11-11,-0.007511935093006094
2010-11-12,0.02261926460081008
2010-11-15,0.01107239605034546
2010-11-16,0.026369917077164913
2010-11-17,0.04662316735796812
2010-11-18,0.002581937996813431
2010-11-19,-0.031160967473688468
2010-11-22,-0.02307398336228601
2010-11-23,0.025068098930086703
2010-11-24,0.009763413115973256
2010-11-26,0.03197906583304122
2010-11-29,0.038475713296518804
2010-11-30,0.0484738005876766
2010-12-01,0.03316630292289446
2010-12-02,0.012716027635272877
2010-12-03,-0.003122553988473404
2010-12-06,-0.0034678121319453685
2010-12-07,-0.03008067741313128
2010-12-08,-0.006530253892488409
2010-12-09,-0.007989257561308026
2010-12-10,0.010266271284877873
2010-12-13,-0.01017735116247131
2010-12-14,-0.0031324861017351198
2010-12-15,-0.008733057198574418
2010-12-16,0.01089122164512496
2010-12-17,0.01406321181160379
2010-12-20,0.02334004856473732
2010-12-21,0.020811172332626894
2010-12-22,0.002388196299544907
2010-12-23,0.023494339976443034
2010-12-27,0.011579319215262705
2010-12-28,0.010412615863561344
2010-12-29,0.0216548653007007
2010-12-30,0.008580562341187313
2010-12-31,0.006922741546916045
2011-01-03,0.012626435475598751
2011-01-04,0.016343841113864478
2011-01-05,0.01179357942885999
2011-01-06,0.011995500218545629
2011-01-07,0.018409147410907798
2011-01-10,0.018610315965083436
2011-01-11,0.024729867606164253
2011-01-12,0.01597078401195708
2011-01-13,0.023348349208154283
2011-01-14,0.006330985314998838
2011-01-18,0.01987488437622548
2011-01-19,0.0165232417186133
2011-01-20,0.005988386055801348
2011-01-21,0.0021244562510225095
2011-01-24,0.005849556165935903
2011-01-25,-0.027879190783926415
2011-01-26,0.003992065740861548
2011-01-27,-0.0213615214154482
2011-01-28,0.0725350022510078
2011-01-31,0.12594722723370483
2011-02-01,0.06450021957334447
2011-02-02,0.12321810303735967
2011-02-03,0.12264378126420783
2011-02-04,0.11954663371655055
2011-02-07,0.10323930509127739
2011-02-08,0.03707378895938711
2011-02-09,0.01925193413070256
2011-02-10,0.026608418305894256
2011-02-11,0.0034669642839205133
2011-02-14,0.003891196804269934
2011-02-15,-0.0023929501439442324
2011-02-16,0.007248049659554053
2011-02-17,0.01276566802404256
2011-02-18,0.012398418672215715
2011-02-22,0.012384297676789394
2011-02-23,0.03702856736004618
2011-02-24,0.038603026062721764
2011-02-25,0.014782806133958104
2011-02-28,0.016240243599932522
2011-03-01,0.04440450046152986
2011-03-02,0.042617612053916294
2011-03-03,0.05046336963576267
2011-03-04,0.05476347394644829
2011-03-07,0.056305673370741154
2011-03-08,0.019368534940955532
2011-03-09,0.034923094173964386
2011-03-10,0.05637566568338582
2011-03-11,0.029035715446778392
2011-03-14,0.13969992309135412
2011-03-15,0.12768429372607082
2011-03-16,0.10453511091691539
2011-03-17,0.1427820538048528
2011-03-18,0.17195296006050217
2011-03-21,0.16150708339810754
2011-03-22,0.20072504484247225
2011-03-23,0.2001008299780511
2011-03-24,0.11048331849087013
2011-03-25,0.10929612461868564
2011-03-28,0.1278465593649575
2011-03-29,0.03541850018348165
2011-03-30,0.030282263990137538
2011-03-31,0.025769113811582818
2011-04-01,0.022853027773469196
2011-04-04,0.018330005728780244
2011-04-05,0.018197756048473963
2011-04-06,0.0169248515477447
2011-04-07,0.0199882839663695
2011-04-08,0.017222746161855557
2011-04-11,0.020819754746351674
2011-04-12,0.021713670810298895
2011-04-13,0.020446182813573497
2011-04-14,0.015413138691610902
2011-04-15,0.00468871554482592
2011-04-18,0.02251671101233779
2011-04-19,0.01852571349665032
2011-04-20,0.021676102265622162
2011-04-21,0.02544221028653298
2011-04-25,0.02261577160721126
2011-04-26,0.023159932470883087
2011-04-27,0.024277862666515056
2011-04-28,0.02820849182535124
2011-04-29,-0.0007473148561476782
2011-05-02,-0.001776979533928742
2011-05-03,0.02878248854289008
2011-05-04,0.034601619146054245
2011-05-05,0.04268399871701017
2011-05-06,0.03591936678553889
2011-05-09,0.050738031345151584
2011-05-10,0.038768924554176555
2011-05-11,0.03233323142537543
2011-05-12,0.014886261956771013
2011-05-13,0.024754996343027975
2011-05-16,0.014956757133413287
2011-05-17,0.0005951095077016755
2011-05-18,0.01326314136308272
2011-05-19,-0.0007863914442845602
2011-05-20,0.02056530962011646
2011-05-23,0.02771238941928523
2011-05-24,0.00705019453172666
2011-05-25,0.031373212395786616
2011-05-26,0.017055969671223744
2011-05-27,0.017160349407191623
2011-05-31,0.038033300787909397
2011-06-01,0.12859673606139668
2011-06-02,0.13551048734341312
2011-06-03,0.12722768774651855
2011-06-06,0.13197961322171267
2011-06-07,0.12804607789257022
2011-06-08,0.09936834082515958
2011-06-09,0.0876249211769859
2011-06-10,0.07915477399554392
2011-06-13,0.08267012992962841
2011-06-14,0.12535433076435468
2011-06-15,0.1275998313532703
2011-06-16,0.11927392404515906
2011-06-17,0.12309957449567673
2011-06-20,0.10899587903223101
2011-06-21,0.08201178956550337
2011-06-22,0.13277026653135324
2011-06-23,0.11971079688925586
2011-06-24,0.12150680977959917
2011-06-27,0.12514490880892845
2011-06-28,0.04408182450532202
2011-06-29,0.03665513709745198
2011-06-30,0.04530729132136296
2011-07-01,0.03181628573709465
2011-07-05,0.022260771162799113
2011-07-06,0.03843852537811347
2011-07-07,0.03239314120890176
2011-07-08,0.02156818556951915
2011-07-11,0.04719827842864498
2011-07-12,0.053089767094917605
2011-07-13,0.07005276156066527
2011-07-14,0.040309917079822524
2011-07-15,0.02541627430648644
2011-07-18,0.04082619106977889
2011-07-19,0.07788960166294716
2011-07-20,0.12137847366719001
2011-07-21,0.11394401582782462
2011-07-22,0.1144632122981662
2011-07-25,0.036543849742765165
2011-07-26,0.027981418268039283
2011-07-27,0.0689511118886258
2011-07-28,0.04912766925938657
2011-07-29,0.04251516742293774
2011-08-01,0.018660775846659483
2011-08-02,0.043307382800486634
2011-08-03,0.02536081753243165
2011-08-04,0.15161930769810134
2011-08-05,0.15000149954262776
2011-08-08,0.4353582224353734
2011-08-09,0.4652863087616272
2011-08-10,0.5027135854878343
2011-08-11,0.5102226948057057
2011-08-12,0.4929030285559874
2011-08-15,0.40017880917655335
2011-08-16,0.41503000508379223
2011-08-17,0.3786359237233049
2011-08-18,0.49222771862672493
2011-08-19,0.494429652698372
2011-08-22,0.49679012826367724
2011-08-23,0.4703380623885182
2011-08-24,0.46254424551851087
2011-08-25,0.427309831946167
2011-08-26,0.3877824122515769
2011-08-29,0.2867821029897747
2011-08-30,0.2905193126177617
2011-08-31,0.24707497959664196
2011-09-01,0.17013170858096882
2011-09-02,0.31915417756039194
2011-09-06,0.3632580315527387
2011-09-07,0.28644549077921677
2011-09-08,0.32222579454380007
2011-09-09,0.37148357307156177
2011-09-12,0.3692009979700716
2011-09-13,0.23429270139986863
2011-09-14,0.25432261696482117
2011-09-15,0.1696194940087199
2011-09-16,0.1323083406910181
2011-09-19,0.14372066384728602
2011-09-20,0.15924402025295892
2011-09-21,0.1973297088771334
2011-09-22,0.24629258441389107
2011-09-23,0.24668959115024552
2011-09-26,0.24012763587394245
2011-09-27,0.25369952908704707
2011-09-28,0.2561732947649909
2011-09-29,0.25004708545798066
2011-09-30,0.28662210753002276
2011-10-03,0.37691583717275834
2011-10-04,0.3907837800821897
2011-10-05,0.37298668355827524
2011-10-06,0.3743481385120476
2011-10-07,0.4121875238584581
2011-10-10,0.37625682822568957
2011-10-11,0.3613359642656464
2011-10-12,0.3248163090787573
2011-10-13,0.2750813370431268
2011-10-14,0.20887459056624394
2011-10-17,0.2990034583989117
2011-10-18,0.21368752618234566
2011-10-19,0.366347279514644
2011-10-20,0.3614581274255905
2011-10-21,0.14341891300412415
2011-10-24,0.1146406856335381
2011-10-25,0.2149210307116354
2011-10-26,0.09926482831047377
2011-10-27,0.2631241201601019
2011-10-28,0.26064966593585737
2011-10-31,0.3238576334181346
2011-11-01,0.44624163214735224
2011-11-02,0.37629817954689276
2011-11-03,0.31603099574129306
2011-11-04,0.3113894844883625
2011-11-07,0.2873569360865167
2011-11-08,0.28283007813139355
2011-11-09,0.4483117136829189
2011-11-10,0.2562511136050679
2011-11-11,0.14748336343645807
2011-11-14,0.13493428828589757
2011-11-15,0.10536345047822213
2011-11-16,0.15454927018128467
2011-11-17,0.17048235161218703
2011-11-18,0.13249410629630806
2011-11-21,0.1294513450478254
2011-11-22,0.1278910861980782
2011-11-23,0.07234444565208684
2011-11-25,0.0763907383788303
2011-11-28,0.1013353137829484
2011-11-29,0.06545544948950234
2011-11-30,0.11616981053768077
2011-12-01,0.11110687592347519
2011-12-02,0.10902118470009524
2011-12-05,0.10566774901728813
2011-12-06,0.10411451945171363
2011-12-07,0.09687085386401081
2011-12-08,0.10074885604756258
2011-12-09,0.1627987363084509
2011-12-12,0.1698025621701859
2011-12-13,0.18969306954738677
2011-12-14,0.09846138871211366
2011-12-15,0.0992410041985412
2011-12-16,0.09131972520385492
2011-12-19,0.09709200956309443
2011-12-20,0.1279301881956626
2011-12-21,0.11528858361748531
2011-12-22,0.07421506188204453
2011-12-23,0.07209441298477981
2011-12-27,0.08420267728261518
2011-12-28,0.0339267499971801
2011-12-29,0.007605733848041001
2011-12-30,0.01114918303738812
2012-01-03,0.03232735628676858
2012-01-04,0.03038504233963492
2012-01-05,0.06962476364933043
2012-01-06,0.05974572087855955
2012-01-09,0.07103317005933525
2012-01-10,0.07151841001957446
2012-01-11,0.023047642232943394
2012-01-12,0.027596751536896984
2012-01-13,0.09462454828065882
2012-01-17,0.09677460963662941
2012-01-18,0.09297670855699794
2012-01-19,0.09194290116443937
2012-01-20,0.09529574274814351
2012-01-23,0.09697615256073026
2012-01-24,0.10477552409081047
2012-01-25,0.09160263885743783
2012-01-26,0.018054901838149225
2012-01-27,0.029504128276051783
2012-01-30,0.009317940426472845
2012-01-31,0.0077247659971505745
2012-02-01,0.023362496827166197
2012-02-02,0.015509574163786118
2012-02-03,0.002277264824587334
2012-02-06,0.00415557029738693
2012-02-07,0.0025139961488633675
2012-02-08,0.008773810205324846
2012-02-09,0.021569298217571593
2012-02-10,0.08036794007860587
2012-02-13,0.015885478272033713
2012-02-14,0.02708168482845548
2012-02-15,0.02775789389111664
2012-02-16,0.026208113922932708
2012-02-17,0.006257185970495474
2012-02-21,0.006544685014525017
2012-02-22,0.014301967827671408
2012-02-23,0.04406332336840733
2012-02-24,0.021343237487035486
2012-02-27,0.01664562031126027
2012-02-28,0.015006736647872882
2012-02-29,0.03680046098971946
2012-03-01,0.01796452130138405
2012-03-02,0.010935368293410443
2012-03-05,0.01156372571804117
2012-03-06,0.047089045729689256
2012-03-07,0.030085868405594057
2012-03-08,0.018666786945560197
2012-03-09,0.016902797096487062
2012-03-12,0.005412902333736185
2012-03-13,-0.019936337974828938
2012-03-14,-0.003416433689863266
2012-03-15,-0.005176028547124856
2012-03-16,-0.007697101222594118
2012-03-19,0.003981459701458325
2012-03-20,0.00245910642176267
2012-03-21,0.0028886993111993647
2012-03-22,0.006545410236717008
2012-03-23,0.010394505124108604
2012-03-26,0.008383119184613557
2012-03-27,0.0018021904801103258
2012-03-28,0.0019627600917250672
2012-03-29,0.0017852524830593744
2012-03-30,0.001162317839853427
2012-04-02,-0.0002711014115603439
2012-04-03,-0.0003500336056120049
2012-04-04,0.010893048335205024
2012-04-05,0.01505193930388072
2012-04-06,0.012342728138877292
2012-04-09,0.018920077368126356
2012-04-10,0.027578366965882152
2012-04-11,0.028880259549234018
2012-04-12,0.01255939283959063
2012-04-13,0.02495014494042509
2012-04-16,0.027136494874326178
2012-04-17,0.037611155073999175
2012-04-18,0.027848130242003676
2012-04-19,0.026874331342195093
2012-04-20,0.01429748935020322
2012-04-23,0.0446146507541366
2012-04-24,0.021751148944978572
2012-04-25,0.020195110277320124
2012-04-26,0.014082366914346126
2012-04-27,0.017241917508346475
2012-04-30,0.023427955286119993
2012-05-01,0.0185015262635622
2012-05-02,0.028520363119115637
2012-05-03,0.008038381756366723
2012-05-04,0.04055960139416967
2012-05-07,0.0348573203299179
2012-05-08,0.03364353847507242
2012-05-09,0.02433006914008245
2012-05-10,0.031197510896437932
2012-05-11,0.02189693748261831
2012-05-14,0.04476762716658722
2012-05-15,0.033733045074174725
2012-05-16,0.034306777447505134
2012-05-17,0.04345604977982883
2012-05-18,0.05095194249515284
2012-05-21,0.046783253409465805
2012-05-22,0.06303602787972727
2012-05-23,0.044357022687642904
2012-05-24,0.0332856888754295
2012-05-25,0.0379166209018807
2012-05-29,0.024049486808283397
2012-05-30,0.057594157341319695
2012-05-31,0.046977623538544684
2012-06-01,0.05362290867477151
2012-06-04,0.052244273287509656
2012-06-05,0.05493352494246876
2012-06-06,0.03808299547548972
2012-06-07,0.03615167478728323
2012-06-08,0.039367361329873764
2012-06-11,0.03129086837765328
2012-06-12,0.005289520549700508
2012-06-13,0.028277219316520722
2012-06-14,0.017407201151984148
2012-06-15,0.04329596710362936
2012-06-18,0.010061793673866764
2012-06-19,0.007800291065249413
2012-06-20,0.006206989566297661
2012-06-21,0.007763105161390398
2012-06-22,-0.013976668188102186
2012-06-25,0.013516610095857222
2012-06-26,0.03061016820380247
2012-06-27,0.01333923642658093
2012-06-28,0.00878161936148234
2012-06-29,-0.0012239562250103311
2012-07-02,-0.0020452196998070223
2012-07-03,-0.007664156878442673
2012-07-05,0.020386627154081592
2012-07-06,0.006588812799861596
2012-07-09,0.013664338813366397
2012-07-10,0.00568386274766626
2012-07-11,0.004948711488127252
2012-07-12,-0.0004932771365371613
2012-07-13,-0.013438632262262714
2012-07-16,0.0019238973296642652
2012-07-17,0.0018055662952557118
2012-07-18,-0.0011594735641905442
2012-07-19,-0.005994199735581465
2012-07-20,-0.002447051579466879
2012-07-23,0.0005320433018698963
2012-07-24,0.008529820315226776
2012-07-25,0.004138781733037014
2012-07-26,-0.0019334486390197164
2012-07-27,-0.014433224108599586
2012-07-30,-0.0001504057983926282
2012-07-31,0.033074825871358224
2012-08-01,0.027795402366508508
2012-08-02,0.026444550799794686
2012-08-03,0.0837065621151656
2012-08-06,0.015302723381513225
2012-08-07,0.0007883134144877292
2012-08-08,-0.008780923329407851
2012-08-09,-0.008121774538876043
2012-08-10,-0.00906046325069402
2012-08-13,0.01217955177986955
2012-08-14,0.01584355680865094
2012-08-15,0.012749036720436915
2012-08-16,0.0035155008565339652
2012-08-17,0.010729866224261704
2012-08-20,0.009931996619640752
2012-08-21,0.004435822996373429
2012-08-22,0.0027210060440858506
2012-08-23,0.0023190362793073533
2012-08-24,-0.003752663181705125
2012-08-27,0.0014408314544917809
2012-08-28,0.0034914272238452003
2012-08-29,0.014203020247714093
2012-08-30,0.021756136319700577
2012-08-31,0.013591287051426055
2012-09-04,0.022981316000070535
2012-09-05,0.017172696483647956
2012-09-06,0.0025296705577956425
2012-09-07,-0.00539176610830815
2012-09-10,-0.00292590656456111
2012-09-11,0.006199183672996285
2012-09-12,0.005574892918546423
2012-09-13,0.02609733177090188
2012-09-14,-0.0072437534116111
2012-09-17,-0.008948230680321969
2012-09-18,-0.007991275360393901
2012-09-19,-0.017429139240499873
2012-09-20,0.016203243814137555
2012-09-21,0.0029283600777637235
2012-09-24,0.0012999102242235716
2012-09-25,0.005837074216982527
2012-09-26,-0.002423436961481647
2012-09-27,0.002990811296927714
2012-09-28,-0.0002170290454690455
2012-10-01,0.0017577548367598752
2012-10-02,-0.003696643835355867
2012-10-03,-0.02476516771633204
2012-10-04,0.013241762144361532
2012-10-05,0.017929608542297148
2012-10-08,0.017374739801885752
2012-10-09,0.005397452673503194
2012-10-10,0.012953594573274206
2012-10-11,0.002624087760849735
2012-10-12,-1.0027226103815637e-05
2012-10-15,0.0014506626948428826
2012-10-16,0.014836823203542012
2012-10-17,0.0171553452553473
2012-10-18,0.020336616469650882
2012-10-19,0.023197139933225936
2012-10-22,0.0037772117144859716
2012-10-23,0.00014970457781645895
2012-10-24,-0.0013250660742171623
2012-10-25,0.0052493374813625425
2012-10-26,0.01679683291376221
2012-10-29,0.01938940742364589
2012-10-31,0.022585567143663342
2012-11-01,0.002744858868306007
2012-11-02,0.007284610169575072
2012-11-05,0.013422600901013331
2012-11-06,0.02652815593439174
2012-11-07,0.012652620010389862
2012-11-08,0.012164299725922636
2012-11-09,0.013376202474369369
2012-11-12,0.0002444670199805535
2012-11-13,0.0013836658755189664
2012-11-14,0.006014408626277409
2012-11-15,0.00010235291247254538
2012-11-16,-0.0031416433477396777
2012-11-19,0.008676647508775826
2012-11-20,0.0029375987724755133
2012-11-21,0.00010895852160182642
2012-11-23,0.0038324344731002526
2012-11-26,-0.0013287385407102605
2012-11-27,0.007345014015624443
2012-11-28,0.0031304755012057112
2012-11-29,0.0008324833159140193
2012-11-30,-0.0016266127837136922
2012-12-03,0.002867195706907741
2012-12-04,0.0016406201780626742
2012-12-05,-0.0020706222010136205
2012-12-06,0.003050808345285763
2012-12-07,0.0011761652390555241
2012-12-10,0.0003430325857565384
2012-12-11,-0.004578175994743841
2012-12-12,2.266803687130982e-05
2012-12-13,0.0027770851388935853
2012-12-14,0.0010283781157024445
2012-12-17,4.031736759036078e-05
2012-12-18,-0.006035752059281303
2012-12-19,0.01602233548084226
2012-12-20,0.018079376244666767
2012-12-21,0.009720277116988958
2012-12-24,0.00616598747945391
2012-12-26,0.03246925289059949
2012-12-27,0.01698284007935107
2012-12-28,0.08252823935559177
2012-12-31,0.06017975610473589
2013-01-02,0.0030427838884286894
2013-01-03,-0.01135546993917928
2013-01-04,-0.026163817701730478
2013-01-07,-0.022710623354051735
2013-01-08,-0.01457328691968084
2013-01-09,-0.0006347127392725105
2013-01-10,0.013230668325541602
2013-01-11,-0.006749426520516775
2013-01-14,0.013258993216067869
2013-01-15,0.010299458278474508
2013-01-16,0.016433967441321664
2013-01-17,0.017626222988751064
2013-01-18,0.013961255239284326
2013-01-22,0.00739435682596106
2013-01-23,0.007881718267244382
2013-01-24,0.004693471272847283
2013-01-25,0.004113699072515802
2013-01-28,0.011532633199566362
2013-01-29,0.010337176397511172
2013-01-30,0.009886403971529
2013-01-31,0.01120664334058178
2013-02-01,0.004910582749080109
2013-02-04,0.010220376011762893
2013-02-05,0.014978468985621747
2013-02-06,0.010681020838963235
2013-02-07,0.011863290503629907
2013-02-08,0.002512116088981899
2013-02-11,0.0027179865100262868
2013-02-12,0.004404604660610542
2013-02-13,-0.0014622023475750231
2013-02-14,0.0021006931774633832
2013-02-15,0.00407861073699875
2013-02-19,0.012834424910803723
2013-02-20,0.012260092174112763
2013-02-21,0.003387433492770393
2013-02-22,0.012105214274315334
2013-02-25,0.021574070549851495
2013-02-26,0.01100919986571891
2013-02-27,0.007834141305074687
2013-02-28,0.0031781126439576583
2013-03-01,0.0018254709740572342
2013-03-04,0.009061167910328917
2013-03-05,0.00939411362369776
2013-03-06,0.013372578277653358
2013-03-07,0.007513717592727568
2013-03-08,0.008259712393506424
2013-03-11,0.016951939901764065
2013-03-12,0.02189264167491459
2013-03-13,0.019608492493251133
2013-03-14,0.019266508255147273
2013-03-15,0.018717405201788037
2013-03-18,0.017474354199990563
2013-03-19,0.007876602271337378
2013-03-20,0.01287870265737211
2013-03-21,0.01931446374662446
2013-03-22,0.013528879687628307
2013-03-25,-0.00936758243495522
2013-03-26,-0.017292394117830387
2013-03-27,-0.021128456175021293
2013-03-28,-0.021714968898846127
2013-04-01,-0.017870379027510767
2013-04-02,-0.02196697107780709
2013-04-03,-0.030010357510375268
2013-04-04,-0.022747151028704567
2013-04-05,-0.01590460655329346
2013-04-08,-0.01679151666881574
2013-04-09,-0.014950493716791498
2013-04-10,-0.01983577151499283
2013-04-11,-0.01352630486868133
2013-04-12,0.06343025959062903
2013-04-15,0.06582324837385901
2013-04-16,0.013970571266337809
2013-04-17,0.07354451790091134
2013-04-18,0.03032272727540746
2013-04-19,0.045425797824956295
2013-04-22,0.05132888925865216
2013-04-23,0.06489249293154092
2013-04-24,0.06856668019949516
2013-04-25,0.07040469762210466
2013-04-26,-0.008579643182031953
2013-04-29,0.018389321248835543
2013-04-30,0.01898882901203954
2013-05-01,0.006958451391736731
2013-05-02,0.013051991184834147
2013-05-03,-0.0010188902098792851
2013-05-06,-0.0018998059565762478
2013-05-07,-0.0028557691775938114
2013-05-08,-0.0027363699409907417
2013-05-09,0.0007933286691705444
2013-05-10,0.002734360877431491
2013-05-13,0.004206670125990763
2013-05-14,0.01212468081029576
2013-05-15,0.008636056244556777
2013-05-16,0.008110316124223147
2013-05-17,0.011911691295012163
2013-05-20,0.011984443423048267
2013-05-21,0.022124453578866922
2013-05-22,0.0828361535192677
2013-05-23,0.08843360623372125
2013-05-24,0.08448431361562259
2013-05-28,0.08469949746912463
2013-05-29,0.10340414452144193
2013-05-30,0.0977016367913756
2013-05-31,0.05947917550352484
2013-06-03,0.0677923586037551
2013-06-04,0.11024835753425645
2013-06-05,0.1030606221912619
2013-06-06,-0.021014692595213758
2013-06-07,-0.045483625761618705
2013-06-10,-0.031224470452780366
2013-06-11,-0.038336710215481906
2013-06-12,0.01908234956991198
2013-06-13,-0.03942010669836808
2013-06-14,-0.03897393122424945
