date,xle_cate
2010-09-24,0.09134186053881406
2010-09-27,0.0882151331182115
2010-09-28,0.08866416051763762
2010-09-29,0.0959227739714005
2010-09-30,0.0913776076076396
2010-10-01,0.07879619206371243
2010-10-04,0.09345122660993646
2010-10-05,0.10601331199766097
2010-10-06,0.08994739350202827
2010-10-07,0.09500234822392646
2010-10-08,0.07354569095742534
2010-10-11,0.031073259923875128
2010-10-12,0.03448582858766766
2010-10-13,0.03333433710087245
2010-10-14,0.043109132252238495
2010-10-15,0.03419506919762466
2010-10-18,0.03540830442085834
2010-10-19,0.08725370624559796
2010-10-20,0.041559633582467656
2010-10-21,0.04817419464223623
2010-10-22,0.03675994434243496
2010-10-25,0.050989387544113994
2010-10-26,0.05433663537928346
2010-10-27,0.07493381804973304
2010-10-28,0.07309961575339456
2010-10-29,0.0847982363805542
2010-11-01,0.07382520305620306
2010-11-02,0.06595483760625043
2010-11-03,0.02796218932671763
2010-11-04,0.019955435171255052
2010-11-05,0.016802395165827672
2010-11-08,0.01778676916390213
2010-11-09,0.025567115976683145
2010-11-10,0.01899086361887905
2010-11-11,0.026418318446654033
2010-11-12,0.07696616476077887
2010-11-15,0.0770692222522037
2010-11-16,0.12140854624712162
2010-11-17,0.1254257369259122
2010-11-18,0.06444967853598649
2010-11-19,0.06917435290531311
2010-11-22,0.06473292211473884
2010-11-23,0.11790234561962527
2010-11-24,0.08087690980826086
2010-11-26,0.11645909693408517
2010-11-29,0.12141936364647392
2010-11-30,0.11556988691878614
2010-12-01,0.10710742156374764
2010-12-02,0.0679867065462437
2010-12-03,0.07241002254715587
2010-12-06,0.07731818719937396
2010-12-07,0.07100460815580086
2010-12-08,0.06927784005826629
2010-12-09,0.03467701323474856
2010-12-10,0.034582944186844274
2010-12-13,0.03486592480060498
2010-12-14,0.04065408676292881
2010-12-15,0.01854712519154627
2010-12-16,0.022132198388545674
2010-12-17,0.003779012849156595
2010-12-20,0.006784428184183108
2010-12-21,0.009511262300638085
2010-12-22,-0.002601585571991459
2010-12-23,0.011477829442979873
2010-12-27,0.02239695575619298
2010-12-28,0.025186056697101167
2010-12-29,0.025566194274562068
2010-12-30,0.019652276565923804
2010-12-31,0.025291423500716448
2011-01-03,0.024122212185756324
2011-01-04,0.020255453333646655
2011-01-05,0.021882019235419787
2011-01-06,0.022908302549735114
2011-01-07,0.019962545812002144
2011-01-10,0.02426068514426158
2011-01-11,0.01625687492884239
2011-01-12,0.019036205283831195
2011-01-13,0.021458843971572317
2011-01-14,0.02038029274237359
2011-01-18,0.023949422606945533
2011-01-19,0.04152894021615271
2011-01-20,0.03889406875174279
2011-01-21,0.03922002271302096
2011-01-24,0.03447768648405054
2011-01-25,0.035270580111417586
2011-01-26,0.03787191383844339
2011-01-27,0.027541719660012502
2011-01-28,0.04681397775576549
2011-01-31,0.08467105717020308
2011-02-01,0.07625028440869003
2011-02-02,0.07777393012373048
2011-02-03,0.04202943054074141
2011-02-04,0.03767892502777336
2011-02-07,0.0425234592583665
2011-02-08,0.021367410366710794
2011-02-09,0.022985900577861457
2011-02-10,0.014860915893180776
2011-02-11,0.012778255660866641
2011-02-14,0.017262062350410137
2011-02-15,0.03214941835850201
2011-02-16,0.0344576872972161
2011-02-17,0.04347024431110863
2011-02-18,0.03970251451867455
2011-02-22,0.06660063119423494
2011-02-23,0.09685983377233422
2011-02-24,0.10135069348876337
2011-02-25,0.0949292706552931
2011-02-28,0.09375770457489767
2011-03-01,0.11092868866946283
2011-03-02,0.10429593741046449
2011-03-03,0.09903663720334993
2011-03-04,0.10005569792115111
2011-03-07,0.10520666167524206
2011-03-08,0.09430765928362887
2011-03-09,0.08295725575401043
2011-03-10,0.06287931595563033
2011-03-11,0.05646340795765908
2011-03-14,0.07182260555768298
2011-03-15,0.06980926009768625
2011-03-16,0.05742294762865834
2011-03-17,0.06554570636226087
2011-03-18,0.0637661278731029
2011-03-21,0.11927259587857654
2011-03-22,0.11511402030052315
2011-03-23,0.11281858456775376
2011-03-24,0.05820992091361314
2011-03-25,0.07313839078202898
2011-03-28,0.07927258606014193
2011-03-29,0.07492469187825791
2011-03-30,0.08941620073140782
2011-03-31,0.05933439237634996
2011-04-01,0.05602301173902742
2011-04-04,0.04184878313916736
2011-04-05,0.0428642829510326
2011-04-06,0.03705654688472827
2011-04-07,0.03961579108237188
2011-04-08,0.04170428131884043
2011-04-11,0.05353000916879157
2011-04-12,0.07545732031345151
2011-04-13,0.06580381800176192
2011-04-14,0.07482924012537702
2011-04-15,0.05889423126702365
2011-04-18,0.09480975443428405
2011-04-19,0.05874322481697858
2011-04-20,0.0376723767333531
2011-04-21,0.03217294226097085
2011-04-25,0.038542487544037315
2011-04-26,0.04721854798674338
2011-04-27,0.03103475286105623
2011-04-28,0.03073239807881602
2011-04-29,0.040804353028935425
2011-05-02,0.048162170194513784
2011-05-03,0.08064265694925853
2011-05-04,0.07884067288273175
2011-05-05,0.08463362112533286
2011-05-06,0.08895342160751199
2011-05-09,0.058323554162087496
2011-05-10,0.05281224071146159
2011-05-11,0.04326548974499753
2011-05-12,0.036079685661440035
2011-05-13,0.06937424699013943
2011-05-16,0.07963180789647716
2011-05-17,0.08031002458415124
2011-05-18,0.05052768035289045
2011-05-19,0.045580352763509115
2011-05-20,0.08371244234349497
2011-05-23,0.08699641000476972
2011-05-24,0.08708741780724505
2011-05-25,0.05460145718904582
2011-05-26,0.03522963558315073
2011-05-27,0.035735464720040105
2011-05-31,0.033322223930584594
2011-06-01,0.09216111753459949
2011-06-02,0.08567464821243818
2011-06-03,0.0867708439994418
2011-06-06,0.08421828382691521
2011-06-07,0.0914688049281382
2011-06-08,0.09190070972090666
2011-06-09,0.08430808810901068
2011-06-10,0.09592390000812875
2011-06-13,0.09531595661590231
2011-06-14,0.06574780597291413
2011-06-15,0.08671302369237135
2011-06-16,0.07235059209825623
2011-06-17,0.07656113633773268
2011-06-20,0.09106050581212778
2011-06-21,0.060944191135383026
2011-06-22,0.06098697037175718
2011-06-23,0.08340678070126727
2011-06-24,0.0982452330162844
2011-06-27,0.09644212056555225
2011-06-28,0.06701159795946353
2011-06-29,0.08231849992522995
2011-06-30,0.07011371291259248
2011-07-01,0.052889791672471764
2011-07-05,0.056058351242283026
2011-07-06,0.06569481878552633
2011-07-07,0.056321308033390756
2011-07-08,0.056757504357542864
2011-07-11,0.08487372674239663
2011-07-12,0.07959710592996881
2011-07-13,0.07108014523023637
2011-07-14,0.08265014636246457
2011-07-15,0.09432244184020894
2011-07-18,0.10551339425661717
2011-07-19,0.08040086009997208
2011-07-20,0.08291256687193896
2011-07-21,0.058459965881964726
2011-07-22,0.08163225385133598
2011-07-25,0.06689104545506705
2011-07-26,0.06958994860910762
2011-07-27,0.09057661447176846
2011-07-28,0.08728831392657838
2011-07-29,0.0711105586290594
2011-08-01,0.08295057872501384
2011-08-02,0.08782255769678948
2011-08-03,0.09611383109298395
2011-08-04,0.1781318999704755
2011-08-05,0.15123952021373463
2011-08-08,0.6769948334429321
2011-08-09,0.6660644559296156
2011-08-10,0.7656579748659117
2011-08-11,0.7660728812185414
2011-08-12,0.743615610317506
2011-08-15,0.732742685810822
2011-08-16,0.7272235928081494
2011-08-17,0.7142414232279285
2011-08-18,0.811932306534276
2011-08-19,0.8154348472128765
2011-08-22,0.735849310375223
2011-08-23,0.6366096731341722
2011-08-24,0.5815558052343269
2011-08-25,0.5901127181114258
2011-08-26,0.5114083522452109
2011-08-29,0.3945548237471844
2011-08-30,0.3877696854962236
2011-08-31,0.3720507975940524
2011-09-01,0.14783963977064765
2011-09-02,0.18908651410507976
2011-09-06,0.21550700918872698
2011-09-07,0.15497243314521372
2011-09-08,0.16725172984067171
2011-09-09,0.2626012793304664
2011-09-12,0.2312405463555498
2011-09-13,0.1721393695658622
2011-09-14,0.15004610839617097
2011-09-15,0.15565808479043652
2011-09-16,0.15980213510258962
2011-09-19,0.13440550614248642
2011-09-20,0.10290191297483822
2011-09-21,0.11446554331300843
2011-09-22,0.3627672024770404
2011-09-23,0.3449048354637152
2011-09-26,0.5078948592512226
2011-09-27,0.49169925214432986
2011-09-28,0.6199606594193886
2011-09-29,0.5161678848851676
2011-09-30,0.5858110826590859
2011-10-03,0.6365931042941332
2011-10-04,0.6989041276478701
2011-10-05,0.6515743239261947
2011-10-06,0.48092514139127684
2011-10-07,0.4836576511384334
2011-10-10,0.4335740937455788
2011-10-11,0.41753286328178185
2011-10-12,0.24612515159547366
2011-10-13,0.23744310599327342
2011-10-14,0.21447136662865265
2011-10-17,0.18763655514717598
2011-10-18,0.16853696952273436
2011-10-19,0.1938444366491437
2011-10-20,0.18953834759531535
2011-10-21,0.16018144127842604
2011-10-24,0.055697497352902726
2011-10-25,0.13648180707822188
2011-10-26,0.15337568313963185
2011-10-27,0.16185436480443252
2011-10-28,0.1511691529590107
2011-10-31,0.23786336021252702
2011-11-01,0.3930374927602041
2011-11-02,0.3455089190669093
2011-11-03,0.35079941018631966
2011-11-04,0.33377108582848525
2011-11-07,0.320999224493795
2011-11-08,0.2749765142593012
2011-11-09,0.5721814749645844
2011-11-10,0.3531911588562147
2011-11-11,0.35052013023572187
2011-11-14,0.2153581081594548
2011-11-15,0.17805181689796548
2011-11-16,0.16816532767713685
2011-11-17,0.15886165667846158
2011-11-18,0.14913805102269684
2011-11-21,0.15485218957057162
2011-11-22,0.07921734643529875
2011-11-23,0.0559414487571778
2011-11-25,0.05775231670427599
2011-11-28,0.058968484148445355
2011-11-29,0.09284084271243451
2011-11-30,0.25642057895909326
2011-12-01,0.2285000640846661
2011-12-02,0.20965933808223913
2011-12-05,0.21151379465848702
2011-12-06,0.19680029795076467
2011-12-07,0.20043686375857422
2011-12-08,0.18895617082082777
2011-12-09,0.18899953433562952
2011-12-12,0.18275651337521526
2011-12-13,0.18136682434818105
2011-12-14,0.0569637468191861
2011-12-15,0.052828154369647225
2011-12-16,0.06267971439107022
2011-12-19,0.05295608874135251
2011-12-20,0.162886219743343
2011-12-21,0.15756210625639902
2011-12-22,0.15327989488660845
2011-12-23,0.12258849814585278
2011-12-27,0.06499821618406651
2011-12-28,0.1307052271158469
2011-12-29,0.04754917332634392
2011-12-30,0.051427444460092175
2012-01-03,0.04407095725592735
2012-01-04,0.051514331479532105
2012-01-05,0.08988874192472605
2012-01-06,0.08992559725370552
2012-01-09,0.09186050337145514
2012-01-10,0.09201864490677884
2012-01-11,0.08764877988580395
2012-01-12,0.07401741069566276
2012-01-13,0.08183637548383321
2012-01-17,0.08278023281201823
2012-01-18,0.0756715395936228
2012-01-19,0.06279589622962313
2012-01-20,0.0456496524539922
2012-01-23,0.04827069271302846
2012-01-24,0.05211337435055049
2012-01-25,0.04610083267868931
2012-01-26,0.0490255048510746
2012-01-27,0.050809881508937456
2012-01-30,0.05912134918609186
2012-01-31,0.05797009956568643
2012-02-01,0.04148504077389657
2012-02-02,0.041201293378981554
2012-02-03,0.04638724788392479
2012-02-06,0.051201424848372035
2012-02-07,0.052567383186679785
2012-02-08,0.054203241243948756
2012-02-09,0.046011628868949855
2012-02-10,0.0716966969678652
2012-02-13,0.05984910238776837
2012-02-14,0.055034370497250566
2012-02-15,0.07152877509134811
2012-02-16,0.061786284721890544
2012-02-17,0.044786304217279305
2012-02-21,0.0441451492523728
2012-02-22,0.044979353259001036
2012-02-23,0.0357304780548339
2012-02-24,0.0433301690754625
2012-02-27,0.04392177047810694
2012-02-28,0.04359656089658413
2012-02-29,0.04775803898196578
2012-03-01,0.04125885018145891
2012-03-02,0.042054424942095624
2012-03-05,0.04442288867266762
2012-03-06,0.07215399856670172
2012-03-07,0.062396265151665
2012-03-08,0.05505769716772846
2012-03-09,0.04592196724403779
2012-03-12,0.03508293084859635
2012-03-13,0.02296501850638183
2012-03-14,0.02493312021894783
2012-03-15,0.03465888985139532
2012-03-16,0.02220752233386723
2012-03-19,0.02956326752397399
2012-03-20,0.036779563317356254
2012-03-21,0.022923550362584998
2012-03-22,0.04127376019716305
2012-03-23,0.044311651607663476
2012-03-26,0.04072148915378054
2012-03-27,0.040354028549282925
2012-03-28,0.04243113619056421
2012-03-29,0.041180415740539246
2012-03-30,0.03897968339403172
2012-04-02,0.04036458952146677
2012-04-03,0.040889071300454265
2012-04-04,0.04775818019617297
2012-04-05,0.03975899183173508
2012-04-06,0.040397660165921424
2012-04-09,0.05561553431040229
2012-04-10,0.06665879543818627
2012-04-11,0.06394688225323099
2012-04-12,0.06455404973605293
2012-04-13,0.07764980664462885
2012-04-16,0.07514548226652175
2012-04-17,0.07064860161252247
2012-04-18,0.07425005703594202
2012-04-19,0.069907030062809
2012-04-20,0.0627126087217807
2012-04-23,0.0762653922383817
2012-04-24,0.059822417366503525
2012-04-25,0.04797082075145789
2012-04-26,0.041848189285339586
2012-04-27,0.03351683313313151
2012-04-30,0.04074657263319495
2012-05-01,0.03570872869758151
2012-05-02,0.04790060219597393
2012-05-03,0.05817862223622965
2012-05-04,0.08161270907040818
2012-05-07,0.07883667286931621
2012-05-08,0.07692993704891024
2012-05-09,0.08172645238391757
2012-05-10,0.06738531019165656
2012-05-11,0.0712121539620964
2012-05-14,0.08320913989697597
2012-05-15,0.07318952181144214
2012-05-16,0.07255115680698244
2012-05-17,0.06520451559470417
2012-05-18,0.05830609899307505
2012-05-21,0.07327694113283574
2012-05-22,0.07353618729055526
2012-05-23,0.06661191469238975
2012-05-24,0.0687057020756361
2012-05-25,0.06867305858838252
2012-05-29,0.06670115269387009
2012-05-30,0.08391285522311036
2012-05-31,0.0860911429119077
2012-06-01,0.08720886932659411
2012-06-04,0.08008863097030655
2012-06-05,0.0830480486413752
2012-06-06,0.059885502870240345
2012-06-07,0.05701280727709405
2012-06-08,0.06549186601694265
2012-06-11,0.09308819310519503
2012-06-12,0.05879703167104007
2012-06-13,0.08343575138191911
2012-06-14,0.06407540751965327
2012-06-15,0.08829236348850251
2012-06-18,0.0371018824697473
2012-06-19,0.04081616200632867
2012-06-20,0.031120819536416548
2012-06-21,0.07772729370835413
2012-06-22,0.0410135413288499
2012-06-25,0.09748601142821504
2012-06-26,0.0663350468594758
2012-06-27,0.08698409145990797
2012-06-28,0.08624214752439932
2012-06-29,0.09630614568501812
2012-07-02,0.09686694936264771
2012-07-03,0.11308077023880413
2012-07-05,0.11754172977311868
2012-07-06,0.036838277301179036
2012-07-09,0.042798840628247674
2012-07-10,0.041263244158746534
2012-07-11,0.031067410808002766
2012-07-12,0.04786700717213361
2012-07-13,0.04368764017578281
2012-07-16,0.05595822522603219
2012-07-17,0.048759192400848334
2012-07-18,0.03374835296281639
2012-07-19,0.03609587062874251
2012-07-20,0.03588894462517469
2012-07-23,0.033216443149612536
2012-07-24,0.06169842562162661
2012-07-25,0.043668194878849334
2012-07-26,0.044410610534238476
2012-07-27,0.03157682796636581
2012-07-30,0.037234307374979916
2012-07-31,0.04830809946985378
2012-08-01,0.04735639407665424
2012-08-02,0.05701409094440481
2012-08-03,0.02879434597839162
2012-08-06,0.030469812337006175
2012-08-07,0.042984041092855835
2012-08-08,0.0354628956306803
2012-08-09,0.03733904014974713
2012-08-10,0.04124656651933185
2012-08-13,0.0374767631079249
2012-08-14,0.040355026593254316
2012-08-15,0.03613918597213874
2012-08-16,0.027224185043712868
2012-08-17,0.0194204349245249
2012-08-20,0.017964545393236366
2012-08-21,0.023174216885947785
2012-08-22,0.03197963034497302
2012-08-23,0.033678363063913946
2012-08-24,0.02997930024162821
2012-08-27,0.035080727061636216
2012-08-28,0.03697939299041942
2012-08-29,0.040443444865006284
2012-08-30,0.037687369338550464
2012-08-31,0.044464693844379705
2012-09-04,0.03977636332901738
2012-09-05,0.040776274607735426
2012-09-06,0.03994163891757308
2012-09-07,0.042409951012372715
2012-09-10,0.04659464026119605
2012-09-11,0.0465223192234406
2012-09-12,0.040263761106129524
2012-09-13,0.03576811704336249
2012-09-14,0.02740691451458361
2012-09-17,0.03687505706428291
2012-09-18,0.0320862419600386
2012-09-19,0.0279968081828863
2012-09-20,0.028196141857873044
2012-09-21,0.02588408222587195
2012-09-24,0.03093776991536773
2012-09-25,0.0391871643835866
2012-09-26,0.04232414271496467
2012-09-27,0.04247603340383866
2012-09-28,0.03404732552864863
2012-10-01,0.040390815646899336
2012-10-02,0.03562302820509736
2012-10-03,0.03249852840954599
2012-10-04,0.03802539219671944
2012-10-05,0.029129300464876617
2012-10-08,0.03479150675906218
2012-10-09,0.04026511492708291
2012-10-10,0.04542633469457409
2012-10-11,0.04232335645663391
2012-10-12,0.0447256168718391
2012-10-15,0.040347720419725154
2012-10-16,0.034855980294853685
2012-10-17,0.028800182108781342
2012-10-18,0.03397660841607619
2012-10-19,0.048664745279897156
2012-10-22,0.04458845965934874
2012-10-23,0.056233459994442035
2012-10-24,0.04950227315286869
2012-10-25,0.053928215224842084
2012-10-26,0.05029084748455617
2012-10-29,0.04452211118673957
2012-10-31,0.04255278889362864
2012-11-01,0.03478861414404808
2012-11-02,0.03288893150835627
2012-11-05,0.03641921701138108
2012-11-06,0.04908820457068341
2012-11-07,0.049199748946220874
2012-11-08,0.04496548673212031
2012-11-09,0.04157662100215761
2012-11-12,0.0374630190911828
2012-11-13,0.035465750775654205
2012-11-14,0.04429774690380179
2012-11-15,0.03966075886527462
2012-11-16,0.03792660526488849
2012-11-19,0.02950656084910495
2012-11-20,0.03338280638912807
2012-11-21,0.040498291354374966
2012-11-23,0.041329035537071145
2012-11-26,0.044233495209884434
2012-11-27,0.040193886366362154
2012-11-28,0.03775299536703812
2012-11-29,0.03658448139437647
2012-11-30,0.03683395067100261
2012-12-03,0.04517249382103204
2012-12-04,0.03828326804823826
2012-12-05,0.03695957890555683
2012-12-06,0.02902653143466213
2012-12-07,0.02623551580459207
2012-12-10,0.023558922241951843
2012-12-11,0.024229287360637758
2012-12-12,0.028264644652701783
2012-12-13,0.025343377949250533
2012-12-14,0.03431315428050845
2012-12-17,0.02734000594548592
2012-12-18,0.024391694915615315
2012-12-19,0.03931438691721343
2012-12-20,0.040388133823742234
2012-12-21,0.04156150952331773
2012-12-24,0.045113886532311145
2012-12-26,0.05480331481201457
2012-12-27,0.05216873535110673
2012-12-28,0.07262565646569369
2012-12-31,0.04488841395720577
2013-01-02,0.030351575322690796
2013-01-03,0.0331575136228376
2013-01-04,0.025772187214335524
2013-01-07,0.02287046090643973
2013-01-08,0.030762181970963278
2013-01-09,0.03303569378634326
2013-01-10,0.034249341232995834
2013-01-11,0.03553169452372421
2013-01-14,0.03537367262331475
2013-01-15,0.027335492254332232
2013-01-16,0.01855383326664715
2013-01-17,0.018609878677068196
2013-01-18,0.018162668355105348
2013-01-22,0.02038053471621983
2013-01-23,0.020496923285206005
2013-01-24,0.020519307331222588
2013-01-25,0.019659954057283064
2013-01-28,0.019487402332076686
2013-01-29,0.02062741691960565
2013-01-30,0.01856878352058562
2013-01-31,0.02165041697830669
2013-02-01,0.023510993164466563
2013-02-04,0.02623164772423755
2013-02-05,0.02952953506431543
2013-02-06,0.02692359130867484
2013-02-07,0.0289821821149304
2013-02-08,0.029252480491788063
2013-02-11,0.02979783383466969
2013-02-12,0.023967770853178975
2013-02-13,0.023443988795597996
2013-02-14,0.023243418281276896
2013-02-15,0.023629921579995664
2013-02-19,0.021507779936741682
2013-02-20,0.02062660773304152
2013-02-21,0.024974110886792186
2013-02-22,0.02972928282793458
2013-02-25,0.08301278221306806
2013-02-26,0.054641834101795635
2013-02-27,0.0250554574024972
2013-02-28,0.028798239334520352
2013-03-01,0.030314166146977493
2013-03-04,0.023284339617736034
2013-03-05,0.025090884843792745
2013-03-06,0.03428875620367529
2013-03-07,0.0337207557400341
2013-03-08,0.033834778989349786
2013-03-11,0.020701805776008903
2013-03-12,0.01839497846735922
2013-03-13,0.01902523638600055
2013-03-14,0.022327360206499374
2013-03-15,0.021550078784044777
2013-03-18,0.019049705562631376
2013-03-19,0.0032936091158760395
2013-03-20,0.017869222858528915
2013-03-21,0.003909130577301828
2013-03-22,0.00854504891838946
2013-03-25,0.01052520767423095
2013-03-26,0.024571805796990344
2013-03-27,0.025389430035577257
2013-03-28,0.019428952700799446
2013-04-01,0.01939722197133214
2013-04-02,0.02088213166199485
2013-04-03,0.01998019383119283
2013-04-04,0.017071556543829317
2013-04-05,0.028447672438381446
2013-04-08,0.019371041374216417
2013-04-09,0.021465880173493383
2013-04-10,0.009795902743794771
2013-04-11,0.012559137692814741
2013-04-12,0.023282000929541028
2013-04-15,0.034874220997411484
2013-04-16,0.012860763119015343
2013-04-17,0.027713748081572714
2013-04-18,0.029574268222174252
2013-04-19,0.026332701743358368
2013-04-22,0.02461301268985907
2013-04-23,0.023668946341922008
2013-04-24,0.031053148860099553
2013-04-25,0.030167305640419268
2013-04-26,0.02882983125339691
2013-04-29,0.03686512472095427
2013-04-30,0.038351933181494144
2013-05-01,0.0361605036600574
2013-05-02,0.03608084224266661
2013-05-03,0.035067917836941596
2013-05-06,0.03301730569330918
2013-05-07,0.029964517140498397
2013-05-08,0.02430071411689341
2013-05-09,0.027215438163481313
2013-05-10,0.033787749448036836
2013-05-13,0.029361448431880603
2013-05-14,0.035854327531683675
2013-05-15,0.015583915215048653
2013-05-16,0.01743386966042814
2013-05-17,0.011758286227320423
2013-05-20,0.022869683937558234
2013-05-21,0.026041900166760206
2013-05-22,0.033815760239156695
2013-05-23,0.029970528938435523
2013-05-24,0.02977750766408761
2013-05-28,0.01897338219510997
2013-05-29,0.02511791331464684
2013-05-30,0.023706951634386665
2013-05-31,0.019215589275058814
2013-06-03,0.019878061537330245
2013-06-04,0.025629503970438262
2013-06-05,0.030644221455825734
2013-06-06,0.024770986633253875
2013-06-07,0.01861248427595534
2013-06-10,0.026246673603985846
2013-06-11,0.023483035311015445
2013-06-12,0.029585126736576737
2013-06-13,0.033685896447983914
2013-06-14,0.02259742902944884
2013-06-17,0.02626280521471263
2013-06-18,0.026832271120315547
2013-06-19,0.02593334827479483
2013-06-20,0.08450027703288646
2013-06-21,0.0658410129736216
2013-06-24,0.0897052909218012
2013-06-25,0.06270731218913701
2013-06-26,0.058155383547162834
2013-06-27,0.04472790589205298
2013-06-28,0.04730426175386408
2013-07-01,0.046476479472028764
2013-07-02,0.042899075383661514
2013-07-03,0.03709349024526647
